"","companyName","marketcap","week52high","week52low","week52highSplitAdjustOnly","week52lowSplitAdjustOnly","week52change","sharesOutstanding","float","avg10Volume","avg30Volume","day200MovingAvg","day50MovingAvg","employees","ttmEPS","ttmDividendRate","dividendYield","nextDividendDate","exDividendDate","nextEarningsDate","peRatio","beta","maxChangePercent","year5ChangePercent","year2ChangePercent","year1ChangePercent","ytdChangePercent","month6ChangePercent","month3ChangePercent","month1ChangePercent","day30ChangePercent","day5ChangePercent","symbol"
"5568","Cavco Industries Inc",2128884996,327.24,196.46,327.24,196.46,0.035663338088445,9163589,0,80402,74196,274.02,261.98,4700,18.23,0,0,NA,NA,2022-05-26,12.5748536387532,1.35011460741174,5.63013698630137,0.98818998716303,0.648244058176658,0.0342801175318315,-0.26862899417598,-0.00539429745697417,-0.197402059006426,-0.129561633570626,-0.129561633570626,-0.0520646319569121,"CVCO"
"5567","Cavco Industries Inc",2128884996,327.24,196.46,327.24,196.46,0.035663338088445,9163589,0,80402,74196,274.02,261.98,4700,18.23,0,0,NA,NA,2022-05-26,12.5748536387532,1.35011460741174,5.63013698630137,0.98818998716303,0.648244058176658,0.0342801175318315,-0.26862899417598,-0.00539429745697417,-0.197402059006426,-0.129561633570626,-0.129561633570626,-0.0520646319569121,"CVCO"
"5566","Cavco Industries Inc",2128884996,327.24,196.46,327.24,196.46,0.035663338088445,9163589,0,80402,74196,274.02,261.98,4700,18.23,0,0,NA,NA,2022-05-26,12.5748536387532,1.35011460741174,5.63013698630137,0.98818998716303,0.648244058176658,0.0342801175318315,-0.26862899417598,-0.00539429745697417,-0.197402059006426,-0.129561633570626,-0.129561633570626,-0.0520646319569121,"CVCO"
"5565","CVB Financial Corp.",3218999518,24.18,18.26,24.37,18.72,0.0570017639967793,141743704,0,1139454,1341679,21.56,23.15,1052,1.56,0.711277941887054,0.031320032667858,NA,2022-04-05,NA,15.2161867249032,0.555447772569718,1.60194085768953,0.254363483717025,0.181323540121306,0.0644281335245649,0.0690026878050847,0.15573695406569,-0.0130506773053807,-0.0248238370669999,-0.0248238370669999,-0.0147505422993492,"CVBF"
"5564","CVB Financial Corp.",3218999518,24.18,18.26,24.37,18.72,0.0570017639967793,141743704,0,1139454,1341679,21.56,23.15,1052,1.56,0.711277941887054,0.031320032667858,NA,2022-04-05,NA,15.2161867249032,0.555447772569718,1.60194085768953,0.254363483717025,0.181323540121306,0.0644281335245649,0.0690026878050847,0.15573695406569,-0.0130506773053807,-0.0248238370669999,-0.0248238370669999,-0.0147505422993492,"CVBF"
"5563","CVB Financial Corp.",3218999518,24.18,18.26,24.37,18.72,0.0570017639967793,141743704,0,1139454,1341679,21.56,23.15,1052,1.56,0.711277941887054,0.031320032667858,NA,2022-04-05,NA,15.2161867249032,0.555447772569718,1.60194085768953,0.254363483717025,0.181323540121306,0.0644281335245649,0.0690026878050847,0.15573695406569,-0.0130506773053807,-0.0248238370669999,-0.0248238370669999,-0.0147505422993492,"CVBF"
"5562","CVB Financial Corp.",3218999518,24.18,18.26,24.37,18.72,0.0570017639967793,141743704,0,1139454,1341679,21.56,23.15,1052,1.56,0.711277941887054,0.031320032667858,NA,2022-04-05,NA,15.2161867249032,0.555447772569718,1.60194085768953,0.254363483717025,0.181323540121306,0.0644281335245649,0.0690026878050847,0.15573695406569,-0.0130506773053807,-0.0248238370669999,-0.0248238370669999,-0.0147505422993492,"CVBF"
"5561","CVB Financial Corp.",3218999518,24.18,18.26,24.37,18.72,0.0570017639967793,141743704,0,1139454,1341679,21.56,23.15,1052,1.56,0.711277941887054,0.031320032667858,NA,2022-04-05,NA,15.2161867249032,0.555447772569718,1.60194085768953,0.254363483717025,0.181323540121306,0.0644281335245649,0.0690026878050847,0.15573695406569,-0.0130506773053807,-0.0248238370669999,-0.0248238370669999,-0.0147505422993492,"CVBF"
"5560","Cutera Inc",1136712827,74.38,27.27,74.38,27.27,0.995561192136969,18060261,0,400660,446975,42.29,49.99,323,0.1123,0,0,NA,NA,2022-05-04,551.267132560621,1.30848495633742,1.33111111111111,2.04057971014493,3.67955390334572,1.00445859872611,0.52323330106486,0.479200940070505,0.675718849840255,0.488295105225822,0.488295105225822,-0.115887062789718,"CUTR"
"5559","Cutera Inc",1136712827,74.38,27.27,74.38,27.27,0.995561192136969,18060261,0,400660,446975,42.29,49.99,323,0.1123,0,0,NA,NA,2022-05-04,551.267132560621,1.30848495633742,1.33111111111111,2.04057971014493,3.67955390334572,1.00445859872611,0.52323330106486,0.479200940070505,0.675718849840255,0.488295105225822,0.488295105225822,-0.115887062789718,"CUTR"
"5558","Cutera Inc",1136712827,74.38,27.27,74.38,27.27,0.995561192136969,18060261,0,400660,446975,42.29,49.99,323,0.1123,0,0,NA,NA,2022-05-04,551.267132560621,1.30848495633742,1.33111111111111,2.04057971014493,3.67955390334572,1.00445859872611,0.52323330106486,0.479200940070505,0.675718849840255,0.488295105225822,0.488295105225822,-0.115887062789718,"CUTR"
"5557","Cutera Inc",1136712827,74.38,27.27,74.38,27.27,0.995561192136969,18060261,0,400660,446975,42.29,49.99,323,0.1123,0,0,NA,NA,2022-05-04,551.267132560621,1.30848495633742,1.33111111111111,2.04057971014493,3.67955390334572,1.00445859872611,0.52323330106486,0.479200940070505,0.675718849840255,0.488295105225822,0.488295105225822,-0.115887062789718,"CUTR"
"5556","Cutera Inc",1136712827,74.38,27.27,74.38,27.27,0.995561192136969,18060261,0,400660,446975,42.29,49.99,323,0.1123,0,0,NA,NA,2022-05-04,551.267132560621,1.30848495633742,1.33111111111111,2.04057971014493,3.67955390334572,1.00445859872611,0.52323330106486,0.479200940070505,0.675718849840255,0.488295105225822,0.488295105225822,-0.115887062789718,"CUTR"
"5555","Citrix Systems, Inc.",12734856193,142.85,77.99,144.47,78.07,-0.279959904431301,125913152,0,728464,1565737,96.56,101.4,9000,2.44,1.10526682358232,0.0109280880322555,NA,2021-12-06,2022-04-28,41.4143011628656,0.504957882557572,3.88325382877228,0.256676950526887,-0.258487002627628,-0.28137602919401,0.0692462205307114,0.0732400942295039,0.0306735962498728,0.0011878835874084,0.0011878835874084,-0.00276079668704398,"CTXS"
"5554","Citrix Systems, Inc.",12734856193,142.85,77.99,144.47,78.07,-0.279959904431301,125913152,0,728464,1565737,96.56,101.4,9000,2.44,1.10526682358232,0.0109280880322555,NA,2021-12-06,2022-04-28,41.4143011628656,0.504957882557572,3.88325382877228,0.256676950526887,-0.258487002627628,-0.28137602919401,0.0692462205307114,0.0732400942295039,0.0306735962498728,0.0011878835874084,0.0011878835874084,-0.00276079668704398,"CTXS"
"5553","Citrix Systems, Inc.",12734856193,142.85,77.99,144.47,78.07,-0.279959904431301,125913152,0,728464,1565737,96.56,101.4,9000,2.44,1.10526682358232,0.0109280880322555,NA,2021-12-06,2022-04-28,41.4143011628656,0.504957882557572,3.88325382877228,0.256676950526887,-0.258487002627628,-0.28137602919401,0.0692462205307114,0.0732400942295039,0.0306735962498728,0.0011878835874084,0.0011878835874084,-0.00276079668704398,"CTXS"
"5552","Citrix Systems, Inc.",12734856193,142.85,77.99,144.47,78.07,-0.279959904431301,125913152,0,728464,1565737,96.56,101.4,9000,2.44,1.10526682358232,0.0109280880322555,NA,2021-12-06,2022-04-28,41.4143011628656,0.504957882557572,3.88325382877228,0.256676950526887,-0.258487002627628,-0.28137602919401,0.0692462205307114,0.0732400942295039,0.0306735962498728,0.0011878835874084,0.0011878835874084,-0.00276079668704398,"CTXS"
"5551","Citrix Systems, Inc.",12734856193,142.85,77.99,144.47,78.07,-0.279959904431301,125913152,0,728464,1565737,96.56,101.4,9000,2.44,1.10526682358232,0.0109280880322555,NA,2021-12-06,2022-04-28,41.4143011628656,0.504957882557572,3.88325382877228,0.256676950526887,-0.258487002627628,-0.28137602919401,0.0692462205307114,0.0732400942295039,0.0306735962498728,0.0011878835874084,0.0011878835874084,-0.00276079668704398,"CTXS"
"5550","Cognizant Technology Solutions Corp.",45744682350,93.47,65.59,93.47,66.19,0.100688861346776,524534828,0,2429682,2750241,83.81,88.79,2021,4.05,0.985660966910134,0.0113021553366602,NA,2022-02-17,2022-05-04,21.4060282404679,0.961151044490167,3.79431345277428,0.570689114859681,0.648953167158586,0.096316447135196,-0.0140426287222124,0.163737196355465,-0.00563711740802075,-0.0094275329395731,-0.0094275329395731,-0.0312152854921129,"CTSH"
"5549","Cognizant Technology Solutions Corp.",45744682350,93.47,65.59,93.47,66.19,0.100688861346776,524534828,0,2429682,2750241,83.81,88.79,2021,4.05,0.985660966910134,0.0113021553366602,NA,2022-02-17,2022-05-04,21.4060282404679,0.961151044490167,3.79431345277428,0.570689114859681,0.648953167158586,0.096316447135196,-0.0140426287222124,0.163737196355465,-0.00563711740802075,-0.0094275329395731,-0.0094275329395731,-0.0312152854921129,"CTSH"
"5548","Cognizant Technology Solutions Corp.",45744682350,93.47,65.59,93.47,66.19,0.100688861346776,524534828,0,2429682,2750241,83.81,88.79,2021,4.05,0.985660966910134,0.0113021553366602,NA,2022-02-17,2022-05-04,21.4060282404679,0.961151044490167,3.79431345277428,0.570689114859681,0.648953167158586,0.096316447135196,-0.0140426287222124,0.163737196355465,-0.00563711740802075,-0.0094275329395731,-0.0094275329395731,-0.0312152854921129,"CTSH"
"5547","Cognizant Technology Solutions Corp.",45744682350,93.47,65.59,93.47,66.19,0.100688861346776,524534828,0,2429682,2750241,83.81,88.79,2021,4.05,0.985660966910134,0.0113021553366602,NA,2022-02-17,2022-05-04,21.4060282404679,0.961151044490167,3.79431345277428,0.570689114859681,0.648953167158586,0.096316447135196,-0.0140426287222124,0.163737196355465,-0.00563711740802075,-0.0094275329395731,-0.0094275329395731,-0.0312152854921129,"CTSH"
"5546","Cognizant Technology Solutions Corp.",45744682350,93.47,65.59,93.47,66.19,0.100688861346776,524534828,0,2429682,2750241,83.81,88.79,2021,4.05,0.985660966910134,0.0113021553366602,NA,2022-02-17,2022-05-04,21.4060282404679,0.961151044490167,3.79431345277428,0.570689114859681,0.648953167158586,0.096316447135196,-0.0140426287222124,0.163737196355465,-0.00563711740802075,-0.0094275329395731,-0.0094275329395731,-0.0312152854921129,"CTSH"
"5545","Citi Trends Inc",269463758,111.44,27.59,111.44,27.59,-0.669791666666667,8500434,0,644517,678682,62.24,34.36,4100,7.51,0,0,NA,NA,2022-05-24,3.82549096097332,2.15113712454003,-0.14319692956376,0.821504091201618,2.04222648752399,-0.660708551857005,-0.665435356200528,-0.5551501543643,-0.528343996429103,-0.0443171540548689,-0.0443171540548689,0.0727580372250423,"CTRN"
"5544","Citi Trends Inc",269463758,111.44,27.59,111.44,27.59,-0.669791666666667,8500434,0,644517,678682,62.24,34.36,4100,7.51,0,0,NA,NA,2022-05-24,3.82549096097332,2.15113712454003,-0.14319692956376,0.821504091201618,2.04222648752399,-0.660708551857005,-0.665435356200528,-0.5551501543643,-0.528343996429103,-0.0443171540548689,-0.0443171540548689,0.0727580372250423,"CTRN"
"5543","Citi Trends Inc",269463758,111.44,27.59,111.44,27.59,-0.669791666666667,8500434,0,644517,678682,62.24,34.36,4100,7.51,0,0,NA,NA,2022-05-24,3.82549096097332,2.15113712454003,-0.14319692956376,0.821504091201618,2.04222648752399,-0.660708551857005,-0.665435356200528,-0.5551501543643,-0.528343996429103,-0.0443171540548689,-0.0443171540548689,0.0727580372250423,"CTRN"
"5542","Citi Trends Inc",269463758,111.44,27.59,111.44,27.59,-0.669791666666667,8500434,0,644517,678682,62.24,34.36,4100,7.51,0,0,NA,NA,2022-05-24,3.82549096097332,2.15113712454003,-0.14319692956376,0.821504091201618,2.04222648752399,-0.660708551857005,-0.665435356200528,-0.5551501543643,-0.528343996429103,-0.0443171540548689,-0.0443171540548689,0.0727580372250423,"CTRN"
"5541","Citi Trends Inc",269463758,111.44,27.59,111.44,27.59,-0.669791666666667,8500434,0,644517,678682,62.24,34.36,4100,7.51,0,0,NA,NA,2022-05-24,3.82549096097332,2.15113712454003,-0.14319692956376,0.821504091201618,2.04222648752399,-0.660708551857005,-0.665435356200528,-0.5551501543643,-0.528343996429103,-0.0443171540548689,-0.0443171540548689,0.0727580372250423,"CTRN"
"5540","CytomX Therapeutics Inc",168713316,10.05,2.51,10.05,2.51,-0.617210682492582,65392758,0,590386,1322823,4.77,3.28,145,-1.3,0,0,NA,NA,2022-05-05,-2.01788462533938,0.729516613994485,-0.8,-0.843351548269581,-0.698949824970828,-0.66580310880829,-0.404157043879908,-0.481927710843373,-0.351758793969849,-0.275280898876405,-0.275280898876405,-0.107266435986159,"CTMX"
"5539","CytomX Therapeutics Inc",168713316,10.05,2.51,10.05,2.51,-0.617210682492582,65392758,0,590386,1322823,4.77,3.28,145,-1.3,0,0,NA,NA,2022-05-05,-2.01788462533938,0.729516613994485,-0.8,-0.843351548269581,-0.698949824970828,-0.66580310880829,-0.404157043879908,-0.481927710843373,-0.351758793969849,-0.275280898876405,-0.275280898876405,-0.107266435986159,"CTMX"
"5538","CytomX Therapeutics Inc",168713316,10.05,2.51,10.05,2.51,-0.617210682492582,65392758,0,590386,1322823,4.77,3.28,145,-1.3,0,0,NA,NA,2022-05-05,-2.01788462533938,0.729516613994485,-0.8,-0.843351548269581,-0.698949824970828,-0.66580310880829,-0.404157043879908,-0.481927710843373,-0.351758793969849,-0.275280898876405,-0.275280898876405,-0.107266435986159,"CTMX"
"5537","CytomX Therapeutics Inc",168713316,10.05,2.51,10.05,2.51,-0.617210682492582,65392758,0,590386,1322823,4.77,3.28,145,-1.3,0,0,NA,NA,2022-05-05,-2.01788462533938,0.729516613994485,-0.8,-0.843351548269581,-0.698949824970828,-0.66580310880829,-0.404157043879908,-0.481927710843373,-0.351758793969849,-0.275280898876405,-0.275280898876405,-0.107266435986159,"CTMX"
"5536","CytomX Therapeutics Inc",168713316,10.05,2.51,10.05,2.51,-0.617210682492582,65392758,0,590386,1322823,4.77,3.28,145,-1.3,0,0,NA,NA,2022-05-05,-2.01788462533938,0.729516613994485,-0.8,-0.843351548269581,-0.698949824970828,-0.66580310880829,-0.404157043879908,-0.481927710843373,-0.351758793969849,-0.275280898876405,-0.275280898876405,-0.107266435986159,"CTMX"
"5535","CTI BioPharma Corp",460620265,5.25,1.43,5.25,1.43,0.897119341563786,99917628,0,2774698,3533741,2.82,4.12,23,-0.6816,0,0,NA,NA,2022-05-05,-10.0931319999124,0.649625493577588,-0.986828571428571,0.110843373493976,3.87572712850344,0.786821705426357,0.858870967741936,0.707407407407407,1.0219298245614,0.00435729847494559,0.00435729847494559,-0.0355648535564853,"CTIC"
"5534","CTI BioPharma Corp",460620265,5.25,1.43,5.25,1.43,0.897119341563786,99917628,0,2774698,3533741,2.82,4.12,23,-0.6816,0,0,NA,NA,2022-05-05,-10.0931319999124,0.649625493577588,-0.986828571428571,0.110843373493976,3.87572712850344,0.786821705426357,0.858870967741936,0.707407407407407,1.0219298245614,0.00435729847494559,0.00435729847494559,-0.0355648535564853,"CTIC"
"5533","CTI BioPharma Corp",460620265,5.25,1.43,5.25,1.43,0.897119341563786,99917628,0,2774698,3533741,2.82,4.12,23,-0.6816,0,0,NA,NA,2022-05-05,-10.0931319999124,0.649625493577588,-0.986828571428571,0.110843373493976,3.87572712850344,0.786821705426357,0.858870967741936,0.707407407407407,1.0219298245614,0.00435729847494559,0.00435729847494559,-0.0355648535564853,"CTIC"
"5532","CTI BioPharma Corp",460620265,5.25,1.43,5.25,1.43,0.897119341563786,99917628,0,2774698,3533741,2.82,4.12,23,-0.6816,0,0,NA,NA,2022-05-05,-10.0931319999124,0.649625493577588,-0.986828571428571,0.110843373493976,3.87572712850344,0.786821705426357,0.858870967741936,0.707407407407407,1.0219298245614,0.00435729847494559,0.00435729847494559,-0.0355648535564853,"CTIC"
"5531","Charles & Colvard Ltd",48410709,3.66,1.52,3.66,1.52,-0.469798657718121,30639689,0,80131,68917,2.5,1.72,48,0.3645,0,0,NA,NA,2022-05-05,4.24206572871156,0.979084764495416,-0.799173816333016,0.680851063829787,1.37237237237237,-0.496815286624204,-0.453287197231834,-0.429602888086643,-0.406015037593985,-0.0867052023121386,-0.0867052023121386,-0.0538922155688622,"CTHR"
"5530","Charles & Colvard Ltd",48410709,3.66,1.52,3.66,1.52,-0.469798657718121,30639689,0,80131,68917,2.5,1.72,48,0.3645,0,0,NA,NA,2022-05-05,4.24206572871156,0.979084764495416,-0.799173816333016,0.680851063829787,1.37237237237237,-0.496815286624204,-0.453287197231834,-0.429602888086643,-0.406015037593985,-0.0867052023121386,-0.0867052023121386,-0.0538922155688622,"CTHR"
"5529","Charles & Colvard Ltd",48410709,3.66,1.52,3.66,1.52,-0.469798657718121,30639689,0,80131,68917,2.5,1.72,48,0.3645,0,0,NA,NA,2022-05-05,4.24206572871156,0.979084764495416,-0.799173816333016,0.680851063829787,1.37237237237237,-0.496815286624204,-0.453287197231834,-0.429602888086643,-0.406015037593985,-0.0867052023121386,-0.0867052023121386,-0.0538922155688622,"CTHR"
"5528","Charles & Colvard Ltd",48410709,3.66,1.52,3.66,1.52,-0.469798657718121,30639689,0,80131,68917,2.5,1.72,48,0.3645,0,0,NA,NA,2022-05-05,4.24206572871156,0.979084764495416,-0.799173816333016,0.680851063829787,1.37237237237237,-0.496815286624204,-0.453287197231834,-0.429602888086643,-0.406015037593985,-0.0867052023121386,-0.0867052023121386,-0.0538922155688622,"CTHR"
"5527","Computer Task Group, Inc.",152950249,11.68,6.77,11.68,6.77,-0.0320388349514563,15341048,0,44573,31748,8.71,9.33,3900,0.9171,0,0,NA,NA,2022-04-26,11.1398578703569,0.404252203134244,1.10831271543065,0.802893309222423,1.21555555555556,-0.0504761904761905,0,0.253804170125003,0.119595732734419,0.104097452934662,0.104097452934662,-0.00499001996007975,"CTG"
"5526","Computer Task Group, Inc.",152950249,11.68,6.77,11.68,6.77,-0.0320388349514563,15341048,0,44573,31748,8.71,9.33,3900,0.9171,0,0,NA,NA,2022-04-26,11.1398578703569,0.404252203134244,1.10831271543065,0.802893309222423,1.21555555555556,-0.0504761904761905,0,0.253804170125003,0.119595732734419,0.104097452934662,0.104097452934662,-0.00499001996007975,"CTG"
"5525","Computer Task Group, Inc.",152950249,11.68,6.77,11.68,6.77,-0.0320388349514563,15341048,0,44573,31748,8.71,9.33,3900,0.9171,0,0,NA,NA,2022-04-26,11.1398578703569,0.404252203134244,1.10831271543065,0.802893309222423,1.21555555555556,-0.0504761904761905,0,0.253804170125003,0.119595732734419,0.104097452934662,0.104097452934662,-0.00499001996007975,"CTG"
"5524","Computer Task Group, Inc.",152950249,11.68,6.77,11.68,6.77,-0.0320388349514563,15341048,0,44573,31748,8.71,9.33,3900,0.9171,0,0,NA,NA,2022-04-26,11.1398578703569,0.404252203134244,1.10831271543065,0.802893309222423,1.21555555555556,-0.0504761904761905,0,0.253804170125003,0.119595732734419,0.104097452934662,0.104097452934662,-0.00499001996007975,"CTG"
"5523","Computer Task Group, Inc.",152950249,11.68,6.77,11.68,6.77,-0.0320388349514563,15341048,0,44573,31748,8.71,9.33,3900,0.9171,0,0,NA,NA,2022-04-26,11.1398578703569,0.404252203134244,1.10831271543065,0.802893309222423,1.21555555555556,-0.0504761904761905,0,0.253804170125003,0.119595732734419,0.104097452934662,0.104097452934662,-0.00499001996007975,"CTG"
"5522","Community Trust Bancorp, Inc.",708385517,45.86,37.49,46.3,38.2,-0.0850101986366398,17884007,0,48519,68073,42.78,41.58,998,4.94,1.56287044183293,0.0394564615458957,NA,2022-03-14,2022-04-20,8.05541929371496,0.558788474997303,0.722510926050749,0.0432002359776347,0.235257061953084,-0.0755500372253898,-0.0830127003088263,-0.062460797795919,-0.110149596410944,-0.0503476384560058,-0.0503476384560058,-0.0374240583232077,"CTBI"
"5521","Community Trust Bancorp, Inc.",708385517,45.86,37.49,46.3,38.2,-0.0850101986366398,17884007,0,48519,68073,42.78,41.58,998,4.94,1.56287044183293,0.0394564615458957,NA,2022-03-14,2022-04-20,8.05541929371496,0.558788474997303,0.722510926050749,0.0432002359776347,0.235257061953084,-0.0755500372253898,-0.0830127003088263,-0.062460797795919,-0.110149596410944,-0.0503476384560058,-0.0503476384560058,-0.0374240583232077,"CTBI"
